Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value
ENSMUSG00000021278,Amn,0.05727669418577899,1.2001028451620668,0.041735008702041,0.022854750277465283,-1.2001028451620668,0.041735008702041
ENSMUSG00000097381,A230087F16Rik,0.002994859826707398,0.5626729245467761,0.8487495932328527,0.0,-0.5626729245467761,0.8487495932328527
ENSMUSG00000021279,Cdc42bpb,0.2579323025751747,0.9163098791614761,0.009342649478425323,0.13484302663704517,-0.9163098791614761,0.009342649478425323
ENSMUSG00000087075,Lbhd2,0.02096401878695179,0.9037098423818426,0.35676793239553645,0.009141900110986114,-0.9037098423818426,0.35676793239553645
ENSMUSG00000021280,Exoc3l4,0.012728154263506443,-1.2853239820081743,0.09181025017679109,0.029711175360704868,1.2853239820081743,0.09181025017679109
ENSMUSG00000021281,Tnfaip2,0.0041179322617226725,-1.607252076895537,0.19505035504727364,0.011427375138732642,1.607252076895537,0.19505035504727364
ENSMUSG00000113029,Gm40578,0.022461448700305486,-0.9244422527762364,0.15593268750995096,0.04113855049943751,0.9244422527762364,0.15593268750995096
ENSMUSG00000010529,Gm266,0.014599941655198567,-0.7447556006454716,0.4896619847054472,0.022854750277465283,0.7447556006454716,0.4896619847054472
ENSMUSG00000021282,Eif5,0.9662166515914744,0.03353425091232869,1.0,0.9439011864593162,-0.03353425091232869,1.0
ENSMUSG00000096995,2810029C07Rik,0.025456308527012885,0.6939174578250284,0.4409357040110971,0.01371285016647917,-0.6939174578250284,0.4409357040110971
ENSMUSG00000007411,Mark3,0.5016390209734892,0.4242894403908536,0.2516136480134661,0.3725324295226841,-0.4242894403908536,0.2516136480134661
ENSMUSG00000001270,Ckb,16.68099487728187,0.02644140662144423,1.0,16.407425224192327,-0.02644140662144423,1.0
ENSMUSG00000060950,Trmt61a,0.11455338837155798,0.7479521728661243,0.10399058268864454,0.06627877580464932,-0.7479521728661243,0.10399058268864454
ENSMUSG00000049792,Bag5,0.3414140202446434,0.8178280369509834,0.015392501330029182,0.19197990233070839,-0.8178280369509834,0.015392501330029182
ENSMUSG00000037787,Apopt1,0.20664532804281047,0.09449265720146816,0.9833664333958595,0.19197990233070839,-0.09449265720146816,0.9833664333958595
ENSMUSG00000021288,Klc1,3.913158721071554,0.9371604450067517,0.00048235643342711996,2.045500149833143,-0.9371604450067517,0.00048235643342711996
ENSMUSG00000021287,Xrcc3,0.028451168353720285,-1.6258677550628837,0.0006488401812060116,0.08684805105436808,1.6258677550628837,0.0006488401812060116
ENSMUSG00000021286,Zfyve21,0.1179226056766038,-0.8884338294395904,0.004418070936435842,0.2171201276359202,0.8884338294395904,0.004418070936435842
ENSMUSG00000021285,Ppp1r13b,0.440618752004326,0.6175918234350075,0.06737172412075472,0.28568437846831607,-0.6175918234350075,0.06737172412075472
ENSMUSG00000113769,5033406O09Rik,0.0018717873916921238,-1.607252076895536,0.4935541395127365,0.004570950055493057,1.607252076895536,0.4935541395127365
ENSMUSG00000113088,Gm36757,0.0011230724350152744,-2.607252076895538,0.13691303677741012,0.006856425083239585,2.607252076895538,0.13691303677741012
ENSMUSG00000021290,Atp5mpl,3.5784831354370024,-0.012902714164606977,1.0,3.615621493895008,0.012902714164606977,1.0
ENSMUSG00000054003,Tdrd9,0.0022461448700305487,0.20010284516206767,1.0,0.0,-0.20010284516206767,1.0
ENSMUSG00000091402,Rd3l,0.0044922897400610975,-2.714167280812049,0.00021088695509616996,0.029711175360704868,2.714167280812049,0.00021088695509616996
ENSMUSG00000037686,Aspg,0.029574240788735558,-0.8088859380651865,0.16432549058836918,0.050280450610423626,0.8088859380651865,0.16432549058836918
ENSMUSG00000021294,Kif26a,0.01722044400356754,-0.5120948438551967,0.6647978092323827,0.022854750277465283,0.5120948438551967,0.6647978092323827
ENSMUSG00000047828,A730018C14Rik,0.00037435747833842477,-1.6072520768955378,1.0,0.0,1.6072520768955378,1.0
ENSMUSG00000113189,B020018J22Rik,0.00037435747833842477,-1.6072520768955378,1.0,0.0,1.6072520768955378,1.0
ENSMUSG00000054013,Tmem179,0.6656075964857192,1.0915666354110962,0.0002282473099632693,0.31082460377352783,-1.0915666354110962,0.0002282473099632693
ENSMUSG00000037679,Inf2,0.8752477843552371,-0.35515514485780225,0.22740465814817726,1.1198827635957989,0.35515514485780225,0.22740465814817726
ENSMUSG00000011148,Adssl1,0.184183879342505,-1.1853701965746382,5.28675374828614e-06,0.4182419300776147,1.1853701965746382,5.28675374828614e-06
ENSMUSG00000064326,Siva1,0.169209580208968,-0.3537404451802497,0.3453949652181938,0.21483465260817367,0.3537404451802497,0.3453949652181938
ENSMUSG00000001729,Akt1,0.5619105749859756,0.13163582940169782,0.8649478381673292,0.5119464062152224,-0.13163582940169782,0.8649478381673292
ENSMUSG00000037638,Zbtb42,0.007487149566768495,-0.21493465411677715,1.0,0.006856425083239585,0.21493465411677715,1.0
ENSMUSG00000072825,Cep170b,0.9598525744597212,0.8782872455019356,0.0024257293900456756,0.5210883063262085,-0.8782872455019356,0.0024257293900456756
ENSMUSG00000052160,Pld4,0.05166133201070262,-1.0732735048931854,0.00799646908613222,0.10741732630408683,1.0732735048931854,0.00799646908613222
ENSMUSG00000072812,Ahnak2,0.017594801481905963,-0.3442176710617426,0.8369144480075837,0.020569275249718754,0.3442176710617426,0.8369144480075837
ENSMUSG00000037594,Clba1,0.08535350506116085,0.10266869425644032,0.9898178555264475,0.07770615094338196,-0.10266869425644032,0.9898178555264475
ENSMUSG00000047832,Cdca4,0.031820385658766104,-0.3509123236357512,0.7219186508858685,0.03885307547169098,0.3509123236357512,0.7219186508858685
ENSMUSG00000021298,Gpr132,0.00037435747833842477,-1.6072520768955378,1.0,0.0,1.6072520768955378,1.0
ENSMUSG00000002799,Jag2,0.1179226056766038,1.1729667152245535,0.007784681186318791,0.050280450610423626,-1.1729667152245535,0.007784681186318791
ENSMUSG00000002804,Nudt14,0.07786635549439236,-0.8771728683145708,0.014061950239013861,0.14169945172028475,0.8771728683145708,0.014061950239013861
ENSMUSG00000011158,Brf1,0.09396372706294462,0.012475841986296032,1.0,0.09141900110986113,-0.012475841986296032,1.0
ENSMUSG00000002803,Btbd6,0.3616293240749183,0.5686530161801577,0.10918885729363029,0.24226035294113202,-0.5686530161801577,0.10918885729363029
ENSMUSG00000021143,Pacs2,0.5124953878453036,-1.8365480765649622,9.324079391618458e-16,1.8329509722527157,1.8365480765649622,9.324079391618458e-16
ENSMUSG00000012211,Tex22,0.00037435747833842477,-1.6072520768955378,1.0,0.0,1.6072520768955378,1.0
ENSMUSG00000021144,Mta1,0.23547085387486918,0.12210033316079416,0.9209545624929103,0.21483465260817367,-0.12210033316079416,0.9209545624929103
ENSMUSG00000006356,Crip2,0.8887246535754204,-0.11805413190981398,0.7733284845021158,0.9644704617090349,0.11805413190981398,0.7733284845021158
ENSMUSG00000006360,Crip1,0.10182523410805154,-1.5913105330265152,4.426832389427547e-09,0.3062536537180348,1.5913105330265152,4.426832389427547e-09
ENSMUSG00000037466,Tedc1,0.00786150704510692,0.8521795417417604,0.6170464991550346,0.0022854750277465285,-0.8521795417417604,0.6170464991550346
ENSMUSG00000049036,Tmem121,0.14824556142201623,0.6681911156293374,0.12541381107828423,0.09141900110986113,-0.6681911156293374,0.12541381107828423
ENSMUSG00000076612,Ighg2c,0.021712733743628636,1.6904284717451485,0.08218404707777491,0.004570950055493057,-1.6904284717451485,0.08218404707777491
ENSMUSG00000076613,Ighg2b,0.00037435747833842477,-1.6072520768955378,1.0,0.0,1.6072520768955378,1.0
ENSMUSG00000104213,Ighd,0.0011230724350152744,-2.192214577616694,0.3915890299458927,0.004570950055493057,2.192214577616694,0.3915890299458927
ENSMUSG00000076617,Ighm,0.3882087050369465,0.8273761507411876,0.012407129922630381,0.2171201276359202,-0.8273761507411876,0.012407129922630381
ENSMUSG00000042063,Zfp386,0.10631752384811263,0.22563793726920478,0.75833589702547,0.08913352608211461,-0.22563793726920478,0.75833589702547
ENSMUSG00000011171,Vipr2,0.03593831792048878,1.1853058432339871,0.1023234852352742,0.01371285016647917,-1.1853058432339871,0.1023234852352742
ENSMUSG00000042050,Wdr60,0.09583551445463674,-0.09348062403133328,0.9649873111357193,0.10056090122084725,0.09348062403133328,0.9649873111357193
ENSMUSG00000078984,Gm11027,0.0,-3.607252076895538,0.3258860796834857,0.0022854750277465285,3.607252076895538,0.3258860796834857
ENSMUSG00000113527,Gm48079,0.003369217305045823,-0.2853239820081743,1.0,0.0022854750277465285,0.2853239820081743,1.0
ENSMUSG00000021171,Esyt2,0.14188148429026298,-0.26621515906047,0.5728705286743251,0.1691251520532431,0.26621515906047,0.5728705286743251
ENSMUSG00000112980,D430020J02Rik,0.0026205023483689737,0.39274792310446216,0.8459219300310895,0.0,-0.39274792310446216,0.8459219300310895
ENSMUSG00000042029,Ncapg2,0.02583066600535131,0.7146760179918257,0.4439964077831199,0.01371285016647917,-0.7146760179918257,0.4439964077831199
ENSMUSG00000056553,Ptprn2,0.00935893695846062,2.093187641245555,0.14979022366361078,0.0,-2.093187641245555,0.14979022366361078
ENSMUSG00000099907,Gm10421,0.011979439306829593,-0.14782045825823964,1.0,0.011427375138732642,0.14782045825823964,1.0
ENSMUSG00000041992,Rapgef5,0.4840442194915832,0.7530899015970542,0.018838715507912544,0.28568437846831607,-0.7530899015970542,0.018838715507912544
ENSMUSG00000113575,A930023M06Rik,0.0,-3.607252076895538,0.3258860796834857,0.0022854750277465285,3.607252076895538,0.3258860796834857
ENSMUSG00000021175,Cdca7l,0.00786150704510692,-0.14782045825823964,1.0,0.006856425083239585,0.14782045825823964,1.0
ENSMUSG00000018581,Dnah11,0.0007487149566768495,-4.481721194811677,5.252294115358101e-06,0.022854750277465283,4.481721194811677,5.252294115358101e-06
ENSMUSG00000113831,Gm49602,0.04604596983562625,0.09901672004775275,1.0,0.04113855049943751,-0.09901672004775275,1.0
ENSMUSG00000025323,Sp4,0.06850741853593173,0.4568782605241788,0.4829747768918973,0.047994975582677096,-0.4568782605241788,0.4829747768918973
ENSMUSG00000048562,Sp8,0.009733294436799045,0.5626729245467752,0.6929071519126935,0.004570950055493057,-0.5626729245467752,0.6929071519126935
ENSMUSG00000025321,Itgb8,0.19429153125764245,-1.3464354963115617,5.100979848260616e-08,0.4936626059932501,1.3464354963115617,5.100979848260616e-08
ENSMUSG00000048004,Tmem196,0.18568130925585868,1.349849964666749,0.0003848671002296075,0.07084972586014238,-1.349849964666749,0.0003848671002296075
ENSMUSG00000113784,Gm46400,0.0018717873916921238,-0.022289576174379988,1.0,0.0,0.022289576174379988,1.0
ENSMUSG00000097709,2810429I04Rik,0.006738434610091646,-1.818756182089249,0.024610730126895623,0.022854750277465283,1.818756182089249,0.024610730126895623
ENSMUSG00000021218,Gdi2,1.8545669476885565,0.39829058602889594,0.23434732450535098,1.4078526170918615,-0.39829058602889594,0.23434732450535098
ENSMUSG00000033799,Tasor2,0.10669188132645106,0.1603018371040923,0.8635722139027697,0.09370447613760766,-0.1603018371040923,0.8635722139027697
ENSMUSG00000033781,Asb13,0.3923266372986692,1.2377223268017135,0.00011225975188613363,0.16455420199775003,-1.2377223268017135,0.00011225975188613363
ENSMUSG00000063130,Calml3,0.00037435747833842477,-1.6072520768955378,1.0,0.0,1.6072520768955378,1.0
ENSMUSG00000021215,Net1,0.15760449838047683,1.1138471118116482,0.005348592976898638,0.07084972586014238,-1.1138471118116482,0.005348592976898638
ENSMUSG00000044988,Ucn3,0.0007487149566768495,-2.02228957617438,0.6170464991550346,0.0022854750277465285,2.02228957617438,0.6170464991550346
ENSMUSG00000033715,Akr1c14,0.003369217305045823,-0.8702864827293304,0.8932586982619172,0.004570950055493057,0.8702864827293304,0.8932586982619172
ENSMUSG00000021214,Akr1c18,0.029199883310397134,1.3746005763942044,0.09838252978132898,0.009141900110986114,-1.3746005763942044,0.09838252978132898
ENSMUSG00000021213,Akr1c13,0.00037435747833842477,-2.607252076895538,0.4935541395127365,0.0022854750277465285,2.607252076895538,0.4935541395127365
ENSMUSG00000021211,Akr1c12,0.0,-3.607252076895538,0.3258860796834857,0.0022854750277465285,3.607252076895538,0.3258860796834857
ENSMUSG00000045410,Akr1e1,0.2085171154345026,0.3671221154289688,0.4935541395127365,0.159983251942257,-0.3671221154289688,0.4935541395127365
ENSMUSG00000113866,Gm47450,0.00037435747833842477,-1.6072520768955378,1.0,0.0,1.6072520768955378,1.0
ENSMUSG00000114053,Gm35330,0.00037435747833842477,-1.6072520768955378,1.0,0.0,1.6072520768955378,1.0
ENSMUSG00000000078,Klf6,0.22686063187308542,0.5297761725819758,0.270027725747547,0.15541230188676391,-0.5297761725819758,0.270027725747547
ENSMUSG00000021193,Pitrm1,0.14787120394367778,0.32166482504298033,0.5381393720345584,0.11655922641507295,-0.32166482504298033,0.5381393720345584
ENSMUSG00000021196,Pfkp,1.7010803815698021,0.7946196525964725,0.004807547880206743,0.9804687869032607,-0.7946196525964725,0.004807547880206743
ENSMUSG00000113241,Gm40663,0.0,-3.607252076895538,0.3258860796834857,0.0022854750277465285,3.607252076895538,0.3258860796834857
ENSMUSG00000052551,Adarb2,0.09845601680300571,0.4829457320760415,0.376993575983832,0.06856425083239585,-0.4829457320760415,0.376993575983832
ENSMUSG00000021147,Wdr37,0.46270584322629305,0.8073967129532609,0.011369677413706864,0.26282962819085076,-0.8073967129532609,0.011369677413706864
ENSMUSG00000058258,Idi1,0.2781476064054496,0.24540620702927618,0.6274273626774621,0.2331184528301459,-0.24540620702927618,0.6274273626774621
ENSMUSG00000021149,Gtpbp4,0.21226069021788685,0.684514047481573,0.07445871146107659,0.13027207658155213,-0.684514047481573,0.07445871146107659
ENSMUSG00000033499,Larp4b,0.45559305113786297,0.5450142580502688,0.11639251576979776,0.31082460377352783,-0.5450142580502688,0.11639251576979776
ENSMUSG00000048264,Dip2c,0.3309320108511675,0.3749266460172189,0.3584734863014969,0.25368772807986467,-0.3749266460172189,0.3584734863014969
ENSMUSG00000114138,Gm36423,0.00037435747833842477,-1.6072520768955378,1.0,0.0,1.6072520768955378,1.0
ENSMUSG00000021156,Zmynd11,0.6218077715201236,0.41902724790331214,0.24389238188579873,0.46395143063254524,-0.41902724790331214,0.24389238188579873
ENSMUSG00000046159,Chrm3,0.18979924151758137,1.1719792442476793,0.0017988167271391195,0.08227710099887502,-1.1719792442476793,0.0017988167271391195
ENSMUSG00000113680,Gm47405,0.00037435747833842477,-1.6072520768955378,1.0,0.0,1.6072520768955378,1.0
ENSMUSG00000021313,Ryr2,0.41815730330402046,1.9047425518324452,6.7443547178446636e-09,0.10970280133183336,-1.9047425518324452,6.7443547178446636e-09
ENSMUSG00000021311,Mtr,0.048666472183995224,-0.033260693995384116,1.0,0.047994975582677096,0.033260693995384116,1.0
ENSMUSG00000052374,Actn2,0.05690233670744057,0.32820767090975256,0.655900473206764,0.04342402552718404,-0.32820767090975256,0.655900473206764
ENSMUSG00000050244,Heatr1,0.0816099302777766,0.5236787929309119,0.3547698940557368,0.05485140066591668,-0.5236787929309119,0.3547698940557368
ENSMUSG00000057554,Lgals8,0.12578411272171072,-0.38057229715599084,0.3452010679932976,0.16226872697000352,0.38057229715599084,0.3452010679932976
ENSMUSG00000095105,Edaradd,0.0041179322617226725,-0.022289576174380876,1.0,0.0022854750277465285,0.022289576174380876,1.0
ENSMUSG00000114115,Gm30239,0.00037435747833842477,-1.6072520768955378,1.0,0.0,1.6072520768955378,1.0
ENSMUSG00000057069,Ero1lb,0.16134807316386107,1.018352408322965,0.010132525132149926,0.07770615094338196,-1.018352408322965,0.010132525132149926
ENSMUSG00000021306,Gpr137b,0.08086121532109976,-0.9954479639557396,0.03547176208296146,0.159983251942257,0.9954479639557396,0.03547176208296146
ENSMUSG00000005397,Nid1,0.01572301409021384,-0.8814270403345308,0.3121589669370287,0.02742570033295834,0.8814270403345308,0.3121589669370287
ENSMUSG00000019726,Lyst,0.23359906648317708,1.008034960682417,0.004886037125902916,0.11427375138732641,-1.008034960682417,0.004886037125902916
ENSMUSG00000021303,Gng4,0.2160042650012711,1.044111649548129,0.004275787611089853,0.10284637624859377,-1.044111649548129,0.004275787611089853
ENSMUSG00000113811,Gm47882,0.0007487149566768495,-1.02228957617438,1.0,0.0,1.02228957617438,1.0
ENSMUSG00000039242,B3galnt2,0.07187663584097756,0.46164300431553107,0.45869238411261354,0.050280450610423626,-0.46164300431553107,0.45869238411261354
ENSMUSG00000039233,Tbce,0.18942488403924293,0.597230146583144,0.14746872283972604,0.12341565149831253,-0.597230146583144,0.14746872283972604
ENSMUSG00000021302,Ggps1,0.32082435893603006,0.7625423292570839,0.026951859724015436,0.1874089522752153,-0.7625423292570839,0.026951859724015436
ENSMUSG00000039219,Arid4b,0.2100145453478563,0.08423074747666082,1.0,0.19655085238620143,-0.08423074747666082,1.0
ENSMUSG00000113775,Gm48027,0.00037435747833842477,-1.6072520768955378,1.0,0.0,1.6072520768955378,1.0
ENSMUSG00000021301,Hecw1,0.3882087050369465,1.6309789379376842,5.572112094348357e-07,0.12341565149831253,-1.6309789379376842,5.572112094348357e-07
ENSMUSG00000113654,Gm30893,0.0018717873916921238,-1.02228957617438,0.8392667624499763,0.0022854750277465285,1.02228957617438,0.8392667624499763
ENSMUSG00000015672,Mrpl32,0.25606051518348255,0.18335148087274256,0.7732271183409031,0.22397655271915978,-0.18335148087274256,0.7732271183409031
ENSMUSG00000015671,Psma2,1.0747803203096176,0.28067511474038687,0.49293320235397614,0.8844788357379064,-0.28067511474038687,0.49293320235397614
ENSMUSG00000039182,AW209491,0.16209678812053793,0.271656106187101,0.6291022239793446,0.13255755160929864,-0.271656106187101,0.6291022239793446
ENSMUSG00000097806,Gm6556,0.0011230724350152744,-0.6072520768955378,1.0,0.0,0.6072520768955378,1.0
ENSMUSG00000097684,Gm26645,0.013851226698521717,-0.818756182089249,0.4256980462147437,0.022854750277465283,0.818756182089249,0.4256980462147437
ENSMUSG00000021318,Gli3,0.02583066600535131,-0.2853239820081743,0.8459219300310895,0.029711175360704868,0.2853239820081743,0.8459219300310895
ENSMUSG00000113960,4933412O06Rik,0.001497429913353699,-0.2853239820081743,1.0,0.0,0.2853239820081743,1.0
ENSMUSG00000041324,Inhba,0.06813306105759331,0.5161303386097456,0.3899444157065075,0.04570950055493057,-0.5161303386097456,0.3899444157065075
ENSMUSG00000055137,Sugct,0.030322955745412408,0.049860209581455095,1.0,0.02742570033295834,-0.049860209581455095,1.0
ENSMUSG00000012429,Mplkip,0.069630490970947,-0.4179096216259839,0.4003983376004446,0.09141900110986113,0.4179096216259839,0.4003983376004446
ENSMUSG00000041297,Cdk13,0.19167102890927348,0.11016071984926912,0.9489022043544133,0.1759815771364827,-0.11016071984926912,0.9489022043544133
ENSMUSG00000008859,Rala,0.4200290906957126,0.231269386613437,0.6644496799624426,0.35653410432845845,-0.231269386613437,0.6644496799624426
ENSMUSG00000075054,Yae1d1,0.17482494238404436,0.3804695933260267,0.4277091890546926,0.13255755160929864,-0.3804695933260267,0.4277091890546926
ENSMUSG00000113847,Gm48799,0.0007487149566768495,-1.02228957617438,1.0,0.0,1.02228957617438,1.0
ENSMUSG00000009734,Pou6f2,0.01497429913353699,0.4283718328351851,0.7811410587842105,0.009141900110986114,-0.4283718328351851,0.7811410587842105
ENSMUSG00000041236,Vps41,1.0740316053529406,0.6364089611945625,0.03566101584530509,0.6902134583794516,-0.6364089611945625,0.03566101584530509
ENSMUSG00000021314,Amph,1.223400239209972,1.0505732971851753,0.0002000067736439618,0.5896525571586043,-1.0505732971851753,0.0002000067736439618
ENSMUSG00000076749,Tcrg-C1,0.00037435747833842477,-1.6072520768955378,1.0,0.0,1.6072520768955378,1.0
ENSMUSG00000076752,Tcrg-C2,0.0007487149566768495,-1.02228957617438,1.0,0.0,1.02228957617438,1.0
ENSMUSG00000003062,Stard3nl,0.38446513025356227,-0.3960433940517647,0.2064503155569029,0.5050899811319828,0.3960433940517647,0.2064503155569029
ENSMUSG00000114189,9330199G10Rik,0.002994859826707398,-2.437327075453224,0.046075837386034484,0.0159983251942257,2.437327075453224,0.046075837386034484
ENSMUSG00000002808,Epdr1,1.1241955074502896,0.735963654989785,0.012095926127198177,0.6742151331852259,-0.735963654989785,0.012095926127198177
ENSMUSG00000021319,Sfrp4,0.006364077131753221,-1.2446819975108285,0.32396069152808676,0.01371285016647917,1.2446819975108285,0.32396069152808676
ENSMUSG00000041138,Nme8,0.0,-4.192214577616694,0.07844617019810422,0.004570950055493057,4.192214577616694,0.07844617019810422
ENSMUSG00000041112,Elmo1,0.7311201551949436,0.38244816973360846,0.29606139447663654,0.5599413817978994,-0.38244816973360846,0.29606139447663654
ENSMUSG00000021322,Aoah,0.0011230724350152744,-1.6072520768955378,0.6690085135089009,0.0022854750277465285,1.6072520768955378,0.6690085135089009
ENSMUSG00000060404,Olfr1369-ps1,0.0018717873916921238,-0.022289576174379988,1.0,0.0,0.022289576174379988,1.0
ENSMUSG00000021326,Trim27,0.16134807316386107,0.01835240832296492,1.0,0.15769777691451045,-0.01835240832296492,1.0
ENSMUSG00000004341,Gpx6,0.002994859826707398,-0.4373270754532239,1.0,0.0022854750277465285,0.4373270754532239,1.0
ENSMUSG00000036721,Zscan12,0.031820385658766104,-0.26845016344377814,0.8459219300310895,0.036567600443944456,0.26845016344377814,0.8459219300310895
ENSMUSG00000021327,Zkscan3,0.1433789142036167,-0.13081403295255,0.8459219300310895,0.15541230188676391,0.13081403295255,0.8459219300310895
ENSMUSG00000055313,Pgbd1,0.01497429913353699,0.4283718328351851,0.7811410587842105,0.009141900110986114,-0.4283718328351851,0.7811410587842105
ENSMUSG00000085788,4930470G03Rik,0.0011230724350152744,-1.6072520768955378,0.703262505168909,0.0022854750277465285,1.6072520768955378,0.703262505168909
ENSMUSG00000022228,Zscan26,0.27215788675203484,0.49115162716545746,0.2128108947402578,0.19197990233070839,-0.49115162716545746,0.2128108947402578
ENSMUSG00000059395,Nkapl,0.0,-3.607252076895538,0.3258860796834857,0.0022854750277465285,3.607252076895538,0.3258860796834857
ENSMUSG00000114702,Gm40828,0.0,-3.607252076895538,0.3258860796834857,0.0022854750277465285,3.607252076895538,0.3258860796834857
ENSMUSG00000054931,Zkscan4,0.021338376265290213,-0.7492710817679651,0.3468149514468982,0.03428212541619793,0.7492710817679651,0.3468149514468982
ENSMUSG00000078139,AK157302,0.033692173050458234,-0.006348032305359297,1.0,0.0319966503884514,0.006348032305359297,1.0
ENSMUSG00000079941,Gm11273,0.0022461448700305487,-1.3848596555590884,0.5611979511963797,0.004570950055493057,1.3848596555590884,0.5611979511963797
ENSMUSG00000063894,Zkscan8,0.06027155401248639,-0.022289576174380876,1.0,0.059422350721409736,0.022289576174380876,1.0
ENSMUSG00000067455,Hist1h4j,0.0018717873916921238,-3.02228957617438,0.0041539721367795405,0.0159983251942257,3.02228957617438,0.0041539721367795405
ENSMUSG00000063021,Hist1h2ak,0.00037435747833842477,-2.607252076895538,0.4935541395127365,0.0022854750277465285,2.607252076895538,0.4935541395127365
ENSMUSG00000085331,Gm11274,0.0011230724350152744,-0.6072520768955378,1.0,0.0,0.6072520768955378,1.0
ENSMUSG00000069308,Hist1h2bp,0.00037435747833842477,-1.6072520768955378,1.0,0.0,1.6072520768955378,1.0
ENSMUSG00000069303,Hist1h2br,0.0011230724350152744,-2.9291801717828996,0.04607825162251114,0.009141900110986114,2.9291801717828996,0.04607825162251114
ENSMUSG00000006720,Zfp184,0.009733294436799045,0.14763542526793128,1.0,0.006856425083239585,-0.14763542526793128,1.0
ENSMUSG00000006179,Prss16,0.016097371568552267,0.8521795417417604,0.45274434691151055,0.006856425083239585,-0.8521795417417604,0.45274434691151055
ENSMUSG00000060639,Hist1h4i,0.028451168353720285,-1.7998971548379328,3.879262302369146e-06,0.09827542619310072,1.7998971548379328,3.879262302369146e-06
ENSMUSG00000069301,Hist1h2ag,0.0007487149566768495,-1.02228957617438,1.0,0.0,1.02228957617438,1.0
ENSMUSG00000069300,Hist1h2bj,0.00037435747833842477,-2.607252076895538,0.4933216190294532,0.0022854750277465285,2.607252076895538,0.4933216190294532
ENSMUSG00000094379,Vmn1r202,0.00037435747833842477,-1.6072520768955378,1.0,0.0,1.6072520768955378,1.0
ENSMUSG00000101578,Vmn1r206,0.0,-3.607252076895538,0.3258860796834857,0.0022854750277465285,3.607252076895538,0.3258860796834857
ENSMUSG00000061829,Vmn1r214,0.00037435747833842477,-1.6072520768955378,1.0,0.0,1.6072520768955378,1.0
ENSMUSG00000046351,Zfp322a,0.13027640246177183,0.5544289304518677,0.24211963418101062,0.08684805105436808,-0.5544289304518677,0.24211963418101062
ENSMUSG00000036376,Abt1,0.11567646080657326,0.6244782090202472,0.18687475933095743,0.07313520088788891,-0.6244782090202472,0.18687475933095743
ENSMUSG00000085024,C230035I16Rik,0.004866647218399522,-1.7998971548379332,0.07288608468399607,0.0159983251942257,1.7998971548379332,0.07288608468399607
ENSMUSG00000113440,Gm46404,0.006738434610091646,0.055712935826892185,1.0,0.004570950055493057,-0.055712935826892185,1.0
ENSMUSG00000000706,Btn1a1,0.0,-3.607252076895538,0.3258860796834857,0.0022854750277465285,3.607252076895538,0.3258860796834857
ENSMUSG00000085016,Gm11335,0.0011230724350152744,-0.6072520768955378,1.0,0.0,0.6072520768955378,1.0
ENSMUSG00000060981,Hist1h4h,0.0452972548789494,-1.8859681049616008,5.041591137383218e-09,0.16683967702549657,1.8859681049616008,5.041591137383218e-09
ENSMUSG00000114456,Hist1h2bh,0.0011230724350152744,-1.6072520768955378,0.703262505168909,0.0022854750277465285,1.6072520768955378,0.703262505168909
ENSMUSG00000100210,Hist1h3f,0.0007487149566768495,-1.02228957617438,1.0,0.0,1.02228957617438,1.0
ENSMUSG00000069274,Hist1h4f,0.0007487149566768495,-2.607252076895536,0.2704237645483548,0.004570950055493057,2.607252076895536,0.2704237645483548
ENSMUSG00000052565,Hist1h1d,0.0007487149566768495,-1.02228957617438,1.0,0.0,1.02228957617438,1.0
ENSMUSG00000069273,Hist1h3e,0.0007487149566768495,-1.02228957617438,1.0,0.0,1.02228957617438,1.0
ENSMUSG00000069272,Hist1h2ae,0.001497429913353699,-1.8702864827293304,0.42206517029229096,0.004570950055493057,1.8702864827293304,0.42206517029229096
ENSMUSG00000058385,Hist1h2bg,0.0007487149566768495,-1.02228957617438,1.0,0.0,1.02228957617438,1.0
ENSMUSG00000099583,Hist1h3d,0.0018717873916921238,-1.607252076895536,0.4935541395127365,0.004570950055493057,1.607252076895536,0.4935541395127365
ENSMUSG00000061482,Hist1h4d,0.0026205023483689737,-0.6072520768955378,1.0,0.0022854750277465285,0.6072520768955378,1.0
ENSMUSG00000047246,Hist1h2be,0.04043060766054988,-0.839067752118611,0.0919122808045485,0.07084972586014238,0.839067752118611,0.0919122808045485
ENSMUSG00000051627,Hist1h1e,0.0011230724350152744,-2.192214577616694,0.33890173904955556,0.004570950055493057,2.192214577616694,0.33890173904955556
ENSMUSG00000069270,Hist1h2ac,0.0044922897400610975,-1.4917748594756013,0.23027997697473582,0.011427375138732642,1.4917748594756013,0.23027997697473582
ENSMUSG00000018102,Hist1h2bc,0.6188129116934161,-1.48536416605521,1.8582959715284284e-12,1.734675546059615,1.48536416605521,1.8582959715284284e-12
ENSMUSG00000036211,Hist1h1t,0.00037435747833842477,-1.6072520768955378,1.0,0.0,1.6072520768955378,1.0
ENSMUSG00000060678,Hist1h4c,0.0011230724350152744,-1.6072520768955378,0.7016327384620669,0.0022854750277465285,1.6072520768955378,0.7016327384620669
